"","OBJECTID","STATE","DATE","POPULATION","NEWCONFIRMED","CUMCONFIRMED","NEWDEATHS","CUMDEATHS","NEWCD_NORM_500","CUMCD_NORM_500","NEWDEATHS_NORM_500","CUMDEATHS_NORM_500","SQMI","EVENT_CATG_S","SCORE","RESTRICTIONS","PHASED_REOPENING","COUNTYOPEN","STUSAB","LATITUDE","LONGITUDE","STATEFP","GNISID"
"167",166,"ALASKA",2020-01-26,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"168",167,"ALASKA",2020-01-27,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"169",168,"ALASKA",2020-01-28,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"170",169,"ALASKA",2020-01-29,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"171",170,"ALASKA",2020-01-30,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"172",171,"ALASKA",2020-01-31,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"173",172,"ALASKA",2020-02-01,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"174",173,"ALASKA",2020-02-02,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"175",174,"ALASKA",2020-02-03,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"176",175,"ALASKA",2020-02-04,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"177",176,"ALASKA",2020-02-05,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"178",177,"ALASKA",2020-02-06,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"179",178,"ALASKA",2020-02-07,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"180",179,"ALASKA",2020-02-08,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"181",180,"ALASKA",2020-02-09,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"182",181,"ALASKA",2020-02-10,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"183",182,"ALASKA",2020-02-11,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"184",183,"ALASKA",2020-02-12,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"185",184,"ALASKA",2020-02-13,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"186",185,"ALASKA",2020-02-14,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"187",186,"ALASKA",2020-02-15,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"188",187,"ALASKA",2020-02-16,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"189",188,"ALASKA",2020-02-17,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"190",189,"ALASKA",2020-02-18,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"191",190,"ALASKA",2020-02-19,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"192",191,"ALASKA",2020-02-20,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"193",192,"ALASKA",2020-02-21,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"194",193,"ALASKA",2020-02-22,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"195",194,"ALASKA",2020-02-23,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"196",195,"ALASKA",2020-02-24,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"197",196,"ALASKA",2020-02-25,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"198",197,"ALASKA",2020-02-26,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"199",198,"ALASKA",2020-02-27,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"200",199,"ALASKA",2020-02-28,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"201",200,"ALASKA",2020-02-29,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"202",201,"ALASKA",2020-03-01,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"203",202,"ALASKA",2020-03-02,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"204",203,"ALASKA",2020-03-03,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"205",204,"ALASKA",2020-03-04,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"206",205,"ALASKA",2020-03-05,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"207",206,"ALASKA",2020-03-06,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"208",207,"ALASKA",2020-03-07,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"209",208,"ALASKA",2020-03-08,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"210",209,"ALASKA",2020-03-09,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"211",210,"ALASKA",2020-03-10,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"212",211,"ALASKA",2020-03-11,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"213",212,"ALASKA",2020-03-12,744733,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"214",213,"ALASKA",2020-03-13,744733,1,1,0,0,1,1,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"215",214,"ALASKA",2020-03-14,744733,0,1,0,0,0,1,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"216",215,"ALASKA",2020-03-15,744733,0,1,0,0,0,1,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"217",216,"ALASKA",2020-03-16,744733,0,1,0,0,0,1,0,0,NA,NA,0.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"218",217,"ALASKA",2020-03-17,744733,2,3,0,0,1,2,0,0,570641,"4SM",1,1,0,0,"AK",61.370716,-152.404418999999,2,1785533
"219",218,"ALASKA",2020-03-18,744733,2,5,0,0,1,3,0,0,NA,NA,1,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"220",219,"ALASKA",2020-03-19,744733,3,8,0,0,2,5,0,0,NA,NA,1,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"221",220,"ALASKA",2020-03-20,744733,3,11,0,0,2,7,0,0,NA,NA,1,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"222",221,"ALASKA",2020-03-21,744733,2,13,0,0,1,9,0,0,NA,NA,1,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"223",222,"ALASKA",2020-03-22,744733,5,18,0,0,3,12,0,0,NA,NA,1,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"224",223,"ALASKA",2020-03-23,744733,12,30,0,0,8,20,0,0,NA,NA,1,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"225",224,"ALASKA",2020-03-24,744733,4,34,0,0,3,23,0,0,570641,"3SM",2,1,0,0,"AK",61.370716,-152.404418999999,2,1785533
"226",225,"ALASKA",2020-03-25,744733,7,41,1,1,5,28,1,1,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"227",226,"ALASKA",2020-03-26,744733,15,56,0,1,10,38,0,1,570641,"2SM",3,1,0,0,"AK",61.370716,-152.404418999999,2,1785533
"228",227,"ALASKA",2020-03-27,744733,2,58,0,1,1,39,0,1,NA,NA,3,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"229",228,"ALASKA",2020-03-28,744733,27,85,1,2,18,57,1,1,570641,"1SM",4,1,0,0,"AK",61.370716,-152.404418999999,2,1785533
"230",229,"ALASKA",2020-03-29,744733,17,102,0,2,11,68,0,1,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"231",230,"ALASKA",2020-03-30,744733,12,114,1,3,8,77,1,2,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"232",231,"ALASKA",2020-03-31,744733,5,119,0,3,3,80,0,2,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"233",232,"ALASKA",2020-04-01,744733,13,132,0,3,9,89,0,2,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"234",233,"ALASKA",2020-04-02,744733,11,143,0,3,7,96,0,2,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"235",234,"ALASKA",2020-04-03,744733,14,157,0,3,9,105,0,2,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"236",235,"ALASKA",2020-04-04,744733,14,171,2,5,9,115,1,3,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"237",236,"ALASKA",2020-04-05,744733,14,185,1,6,9,124,1,4,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"238",237,"ALASKA",2020-04-06,744733,5,190,0,6,3,128,0,4,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"239",238,"ALASKA",2020-04-07,744733,23,213,0,6,15,143,0,4,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"240",239,"ALASKA",2020-04-08,744733,13,226,1,7,9,152,1,5,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"241",240,"ALASKA",2020-04-09,744733,9,235,0,7,6,158,0,5,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"242",241,"ALASKA",2020-04-10,744733,11,246,0,7,7,165,0,5,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"243",242,"ALASKA",2020-04-11,744733,11,257,1,8,7,173,1,5,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"244",243,"ALASKA",2020-04-12,744733,15,272,0,8,10,183,0,5,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"245",244,"ALASKA",2020-04-13,744733,5,277,0,8,3,186,0,5,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"246",245,"ALASKA",2020-04-14,744733,8,285,1,9,5,191,1,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"247",246,"ALASKA",2020-04-15,744733,8,293,0,9,5,197,0,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"248",247,"ALASKA",2020-04-16,744733,7,300,0,9,5,201,0,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"249",248,"ALASKA",2020-04-17,744733,9,309,0,9,6,207,0,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"250",249,"ALASKA",2020-04-18,744733,5,314,0,9,3,211,0,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"251",250,"ALASKA",2020-04-19,744733,5,319,0,9,3,214,0,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"252",251,"ALASKA",2020-04-20,744733,2,321,0,9,1,216,0,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"253",252,"ALASKA",2020-04-21,744733,8,329,0,9,5,221,0,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"254",253,"ALASKA",2020-04-22,744733,6,335,0,9,4,225,0,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"255",254,"ALASKA",2020-04-23,744733,2,337,0,9,1,226,0,6,NA,NA,4,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"256",255,"ALASKA",2020-04-24,744733,2,339,0,9,1,228,0,6,570641,"1L",2.5,1,0,0,"AK",61.370716,-152.404418999999,2,1785533
"257",255,"ALASKA",2020-04-24,744733,2,339,0,9,1,228,0,6,570641,"2E",2.5,1,1,0,"AK",61.370716,-152.404418999999,2,1785533
"258",255,"ALASKA",2020-04-24,744733,2,339,0,9,1,228,0,6,570641,"4E",2.5,1,1,0,"AK",61.370716,-152.404418999999,2,1785533
"259",256,"ALASKA",2020-04-25,744733,0,339,0,9,0,228,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"260",257,"ALASKA",2020-04-26,744733,1,340,0,9,1,228,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"261",258,"ALASKA",2020-04-27,744733,5,345,0,9,3,232,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"262",259,"ALASKA",2020-04-28,744733,6,351,0,9,4,236,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"263",260,"ALASKA",2020-04-29,744733,4,355,0,9,3,238,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"264",261,"ALASKA",2020-04-30,744733,0,355,0,9,0,238,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"265",262,"ALASKA",2020-05-01,744733,9,364,0,9,6,244,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"266",263,"ALASKA",2020-05-02,744733,1,365,0,9,1,245,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"267",264,"ALASKA",2020-05-03,744733,3,368,0,9,2,247,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"268",265,"ALASKA",2020-05-04,744733,2,370,0,9,1,248,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"269",266,"ALASKA",2020-05-05,744733,1,371,0,9,1,249,0,6,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"270",267,"ALASKA",2020-05-06,744733,1,372,1,10,1,250,1,7,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"271",268,"ALASKA",2020-05-07,744733,2,374,0,10,1,251,0,7,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"272",269,"ALASKA",2020-05-08,744733,3,377,0,10,2,253,0,7,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"273",270,"ALASKA",2020-05-09,744733,1,378,0,10,1,254,0,7,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"274",271,"ALASKA",2020-05-10,744733,1,379,0,10,1,254,0,7,NA,NA,2.5,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"275",272,"ALASKA",2020-05-11,744733,0,379,0,10,0,254,0,7,570641,"2E",2,1,2,0,"AK",61.370716,-152.404418999999,2,1785533
"276",272,"ALASKA",2020-05-11,744733,0,379,0,10,0,254,0,7,570641,"4E",2,1,2,0,"AK",61.370716,-152.404418999999,2,1785533
"277",273,"ALASKA",2020-05-12,744733,4,383,0,10,3,257,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"278",274,"ALASKA",2020-05-13,744733,0,383,0,10,0,257,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"279",275,"ALASKA",2020-05-14,744733,0,383,0,10,0,257,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"280",276,"ALASKA",2020-05-15,744733,5,388,0,10,3,260,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"281",277,"ALASKA",2020-05-16,744733,0,388,0,10,0,260,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"282",278,"ALASKA",2020-05-17,744733,0,388,0,10,0,260,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"283",279,"ALASKA",2020-05-18,744733,0,388,0,10,0,260,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"284",280,"ALASKA",2020-05-19,744733,12,400,0,10,8,269,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"285",281,"ALASKA",2020-05-20,744733,1,401,0,10,1,269,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"286",282,"ALASKA",2020-05-21,744733,0,401,0,10,0,269,0,7,NA,NA,2,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"287",283,"ALASKA",2020-05-22,744733,2,403,0,10,1,271,0,7,570641,"2L",0,0,3,0,"AK",61.370716,-152.404418999999,2,1785533
"288",283,"ALASKA",2020-05-22,744733,2,403,0,10,1,271,0,7,570641,"3L",0,0,0,0,"AK",61.370716,-152.404418999999,2,1785533
"289",283,"ALASKA",2020-05-22,744733,2,403,0,10,1,271,0,7,570641,"4L",0,0,3,0,"AK",61.370716,-152.404418999999,2,1785533
"290",284,"ALASKA",2020-05-23,744733,4,407,0,10,3,273,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"291",285,"ALASKA",2020-05-24,744733,0,407,0,10,0,273,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"292",286,"ALASKA",2020-05-25,744733,1,408,0,10,1,274,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"293",287,"ALASKA",2020-05-26,744733,2,410,0,10,1,275,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"294",288,"ALASKA",2020-05-27,744733,1,411,0,10,1,276,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"295",289,"ALASKA",2020-05-28,744733,13,424,0,10,9,285,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"296",290,"ALASKA",2020-05-29,744733,5,429,0,10,3,288,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"297",291,"ALASKA",2020-05-30,744733,4,433,0,10,3,291,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"298",292,"ALASKA",2020-05-31,744733,26,459,0,10,17,308,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"299",293,"ALASKA",2020-06-01,744733,7,466,0,10,5,313,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"300",294,"ALASKA",2020-06-02,744733,20,486,0,10,13,326,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"301",295,"ALASKA",2020-06-03,744733,18,504,0,10,12,338,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"302",296,"ALASKA",2020-06-04,744733,8,512,0,10,5,344,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"303",297,"ALASKA",2020-06-05,744733,11,523,0,10,7,351,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"304",298,"ALASKA",2020-06-06,744733,12,535,0,10,8,359,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"305",299,"ALASKA",2020-06-07,744733,8,543,0,10,5,365,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"306",300,"ALASKA",2020-06-08,744733,19,562,0,10,13,377,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"307",301,"ALASKA",2020-06-09,744733,10,572,1,11,7,384,1,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"308",302,"ALASKA",2020-06-10,744733,20,592,0,11,13,397,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"309",303,"ALASKA",2020-06-11,744733,17,609,0,11,11,409,0,7,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"310",304,"ALASKA",2020-06-12,744733,15,624,1,12,10,419,1,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"311",305,"ALASKA",2020-06-13,744733,29,653,0,12,19,438,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"312",306,"ALASKA",2020-06-14,744733,7,660,0,12,5,443,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"313",307,"ALASKA",2020-06-15,744733,3,663,0,12,2,445,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"314",308,"ALASKA",2020-06-16,744733,12,675,0,12,8,453,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"315",309,"ALASKA",2020-06-17,744733,20,695,0,12,13,467,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"316",310,"ALASKA",2020-06-18,744733,12,707,0,12,8,475,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"317",311,"ALASKA",2020-06-19,744733,13,720,0,12,9,483,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"318",312,"ALASKA",2020-06-20,744733,21,741,0,12,14,497,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"319",313,"ALASKA",2020-06-21,744733,11,752,0,12,7,505,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"320",314,"ALASKA",2020-06-22,744733,6,758,0,12,4,509,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"321",315,"ALASKA",2020-06-23,744733,2,760,0,12,1,510,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"322",316,"ALASKA",2020-06-24,744733,29,789,0,12,19,530,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"323",317,"ALASKA",2020-06-25,744733,24,813,0,12,16,546,0,8,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"324",318,"ALASKA",2020-06-26,744733,20,833,2,14,13,559,1,9,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"325",319,"ALASKA",2020-06-27,744733,18,851,0,14,12,571,0,9,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"326",320,"ALASKA",2020-06-28,744733,29,880,0,14,19,591,0,9,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"327",321,"ALASKA",2020-06-29,744733,21,901,0,14,14,605,0,9,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"328",322,"ALASKA",2020-06-30,744733,36,937,0,14,24,629,0,9,NA,NA,0,NA,NA,NA,"AK",61.370716,-152.404418999999,2,1785533
"329",323,"AMERICAN SAMOA",2020-01-22,55620,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"330",324,"AMERICAN SAMOA",2020-01-23,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"331",325,"AMERICAN SAMOA",2020-01-24,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"332",326,"AMERICAN SAMOA",2020-01-25,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"333",327,"AMERICAN SAMOA",2020-01-26,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"334",328,"AMERICAN SAMOA",2020-01-27,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"335",329,"AMERICAN SAMOA",2020-01-28,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"336",330,"AMERICAN SAMOA",2020-01-29,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"337",331,"AMERICAN SAMOA",2020-01-30,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"338",332,"AMERICAN SAMOA",2020-01-31,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"339",333,"AMERICAN SAMOA",2020-02-01,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
"340",334,"AMERICAN SAMOA",2020-02-02,55620,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,"AS",-14.301,-170.71,60,1802701
